GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Engine RPM(rpm),Speed (OBD)(mph),Ratio (RPM/mph),5,4,3,2,1
Thu Jan 11 19:16:50 EST 2018,16:50.7,-85.63736852,38.23078856,12.42,4.5509996,127,331.5,-0.59580994,10.87538147,6.71903992,0.0888586,2203.75,26.09758949,84.442664746659,#N/A,#N/A,26.09758949,,
Thu Jan 11 19:16:51 EST 2018,16:51.7,-85.63743274,38.230886,12.2,4.5509996,126,332.2,0.73937988,7.93939209,0.69152832,-0.16513085,2171,26.09758949,83.1877595757216,#N/A,#N/A,26.09758949,,
Thu Jan 11 19:16:52 EST 2018,16:52.7,-85.63749968,38.23097457,11.91,4.5509996,126,330.3,1.23469543,9.94935608,4.43869019,0.04336929,2144.25,25.47621918,84.1667275999625,#N/A,#N/A,25.47621918,,
Thu Jan 11 19:16:53 EST 2018,16:53.7,-85.6375764,38.23106595,11.68,4.5509996,126,329,0.06939697,8.40359497,1.55532837,0.01237994,2112,24.85484695,84.9733657281684,#N/A,#N/A,24.85484695,,
Thu Jan 11 19:16:54 EST 2018,16:54.7,-85.6376436,38.23115569,11.51,4.5509996,125,328.6,-1.23709106,9.78903198,3.70648193,0.0619761,2037.25,24.23347664,84.0675908894267,#N/A,#N/A,24.23347664,,
Thu Jan 11 19:16:55 EST 2018,16:55.7,-85.63771145,38.231243,11.29,4.5509996,125,328.2,-0.57905579,9.26022339,3.75195312,0.03920442,1975.75,23.61210442,83.6753033468077,#N/A,#N/A,23.61210442,,
Thu Jan 11 19:16:56 EST 2018,16:56.7,-85.63778069,38.23132669,10.86,4.5509996,125,327.3,-0.275177,8.60220337,2.71107483,0.02480283,1885.25,22.36936378,84.2782127619367,#N/A,#N/A,22.36936378,,
Thu Jan 11 19:16:57 EST 2018,16:57.7,-85.63784269,38.2314066,10.48,4.5509996,125,327.5,-1.96211243,9.45643616,4.91725159,0.0386688,1721,19.88387871,86.5525295693176,#N/A,#N/A,19.88387871,,
Thu Jan 11 19:16:58 EST 2018,16:58.7,-85.63790235,38.2314771,9.6,4.5509996,125,327.5,-0.32542419,9.5617218,4.47937012,0.05635034,1061.75,18.64113617,56.9573651690137,#N/A,#N/A,#N/A,,
Thu Jan 11 19:16:59 EST 2018,16:59.7,-85.63795563,38.23154242,8.7,4.5509996,125,327.5,-0.32781982,8.98504639,4.21855164,0.03138536,788,15.53427982,50.726522834066,15.53427982,#N/A,#N/A,,
Thu Jan 11 19:17:00 EST 2018,17:00.7,-85.63800115,38.2316007,7.66,4.5509996,125,327.5,-0.10289001,9.27937317,3.30209351,0.03536094,730,12.42742348,58.7410577240585,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:01 EST 2018,17:01.7,-85.63803878,38.23164489,6.14,4.5509996,125,327.1,-0.59341431,9.21954346,4.00798035,0.02459318,721.75,9.32056808,77.4362671679557,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:02 EST 2018,17:02.7,-85.63806563,38.23168406,4.7,4.5509996,125,328.1,0.40438843,9.26022339,3.84288025,0.04867826,733,7.45645428,98.3040963539577,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:03 EST 2018,17:03.7,-85.63808927,38.23170924,3.53,4.5509996,126,327.3,-0.30389404,9.80099487,4.97229004,0.13972777,722.25,4.97096968,145.293583846603,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:04 EST 2018,17:04.7,-85.63810748,38.23172091,2.62,4.5509996,124,327.5,0.36610413,9.03289795,3.65144348,0.03597738,731.75,3.10685587,235.527501312766,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:05 EST 2018,17:05.7,-85.63811573,38.23173226,1.89,4.5509996,124,328,-0.08853149,9.30569458,3.27099609,0.03208566,723,1.86411357,387.851905396515,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:06 EST 2018,17:06.7,-85.63812447,38.23173795,1,4.5509996,124,327.5,-0.21774292,9.15254211,2.87857056,0.02691557,730.5,0.62137121,1175.62575839328,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:07 EST 2018,17:07.7,-85.63812775,38.23174404,0.62,4.5509996,124,327.6,-0.49291992,9.45643616,2.79721069,0.02550155,723.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:08 EST 2018,17:08.7,-85.63813102,38.2317472,0.22,4.5509996,124,327.6,-0.57188416,9.52583313,2.94317627,0.02669129,725.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:09 EST 2018,17:09.7,-85.63813157,38.23174715,0,4.5509996,124,0,-0.44746399,9.40858459,2.93598938,0.02841352,704,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:10 EST 2018,17:10.7,-85.63813101,38.23174849,0,4.5509996,125,0,-0.48335266,9.64785767,2.97906494,0.0299378,710,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:11 EST 2018,17:11.7,-85.63813152,38.23175054,0,4.5509996,125,0,-0.05743408,9.38464355,2.65603638,0.02640589,717.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:12 EST 2018,17:12.7,-85.63813245,38.23175097,0,4.5509996,125,0,-0.01914978,9.31765747,3.03170776,0.02847564,728.75,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:13 EST 2018,17:13.7,-85.63813106,38.23175277,0,4.5509996,124,0,-0.70828247,9.60957336,2.87857056,0.02970423,724.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:14 EST 2018,17:14.7,-85.63813235,38.23175393,0,4.5509996,125,0,-0.62692261,9.6000061,2.89053345,0.02910831,719.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:15 EST 2018,17:15.7,-85.63813089,38.23175373,0,4.5509996,125,0,-0.66998291,9.61914062,2.86421204,0.03059577,713.75,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:16 EST 2018,17:16.7,-85.63813079,38.23175222,0,4.5509996,125,0,-0.73937988,9.71006775,2.88574219,0.02975231,728.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:17 EST 2018,17:17.7,-85.63812948,38.23174957,0,4.5509996,124,0,-0.69392395,9.70050049,2.91925049,0.0314397,721,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:18 EST 2018,17:18.7,-85.63812854,38.23174787,0,4.5509996,125,0,-0.39959717,9.60479736,2.77328491,0.02997404,719.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:19 EST 2018,17:19.7,-85.63812978,38.23174687,0,4.5509996,125,0,-0.07896423,9.43011475,2.75653076,0.02693105,719.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:20 EST 2018,17:20.7,-85.63813029,38.23174658,0,4.5509996,125,0,-0.72741699,9.71725464,2.88334656,0.02961478,724.5,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:21 EST 2018,17:21.7,-85.63813043,38.23174654,0,4.5509996,125,0,-0.34695435,9.6000061,2.80438232,0.03042235,718.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:22 EST 2018,17:22.7,-85.63813042,38.23174649,0,4.5509996,125,0,-0.25125122,9.27937317,2.9503479,0.02929113,710.75,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:23 EST 2018,17:23.7,-85.63813042,38.23174651,0,4.5509996,125,0,-0.31585693,9.50189209,2.74935913,0.02805334,717.75,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:24 EST 2018,17:24.7,-85.63813045,38.23174652,0,4.5509996,125,0,-0.1603241,9.49472046,2.91445923,0.02945578,713.75,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:25 EST 2018,17:25.7,-85.63813045,38.23174652,0,4.5509996,125,0,-0.50967407,9.18844604,3.41217041,0.02898814,712.75,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:26 EST 2018,17:26.7,-85.63813045,38.23174649,0,4.5509996,125,0,-0.36610413,9.23390198,3.06282043,0.02845216,716.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:27 EST 2018,17:27.7,-85.63813045,38.23174648,0,4.5509996,125,0,-0.25125122,9.20518494,2.90966797,0.02448616,724,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:28 EST 2018,17:28.7,-85.63813046,38.23174645,0,4.5509996,125,0,-0.52403259,9.30569458,3.30209351,0.02870655,720,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:29 EST 2018,17:29.7,-85.63813046,38.23174643,0,4.5509996,125,0,-0.41156006,9.27218628,3.63948059,0.02873699,712,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:30 EST 2018,17:30.7,-85.63813043,38.23174641,0,4.5509996,125,0,-0.5168457,9.25065613,3.3523407,0.03048631,717.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:31 EST 2018,17:31.7,-85.63813043,38.23174642,0,4.5509996,125,0,-0.42831421,9.26501465,3.60598755,0.03309158,716,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:32 EST 2018,17:32.7,-85.63813043,38.23174644,0,4.5509996,125,0,-0.08613586,9.23869324,3.25424194,0.02800615,715.5,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:33 EST 2018,17:33.7,-85.63813106,38.23174581,0,4.5509996,125,0,-0.2368927,9.39422607,2.89530945,0.02823249,715.75,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:34 EST 2018,17:34.7,-85.63813576,38.23174315,0,4.5509996,124,0,-0.27278137,9.26739502,3.32601929,0.02968953,729.5,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:35 EST 2018,17:35.7,-85.63813657,38.23174426,0,4.5509996,124,0,-0.0382843,9.27697754,3.23509216,0.02865792,712.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:36 EST 2018,17:36.7,-85.63813947,38.23174403,0,4.5509996,124,0,-0.58863831,9.55215454,2.75892639,0.03072623,713,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:37 EST 2018,17:37.7,-85.63814419,38.23174301,0,4.5509996,124,0,-0.72981262,9.6885376,2.73739624,0.03126899,717.5,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:38 EST 2018,17:38.7,-85.63814821,38.23174427,0,4.5509996,123,0,-0.68196106,9.70289612,2.73739624,0.03234028,709.75,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:39 EST 2018,17:39.7,-85.63814953,38.23174578,0,4.5509996,123,0,-0.66998291,9.65742493,2.68235779,0.03156485,720.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:40 EST 2018,17:40.7,-85.63815084,38.23174737,0,4.5509996,123,0,-0.32063293,9.51147461,2.54356384,0.03003692,710,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:41 EST 2018,17:41.7,-85.63815449,38.23174824,0,4.5509996,123,0,-0.25602722,9.29371643,3.1489563,0.02872145,713.5,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:42 EST 2018,17:42.7,-85.63815527,38.23174823,0,4.5509996,123,0,-0.16270447,9.46360779,2.86898804,0.02811685,720.75,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:43 EST 2018,17:43.7,-85.63815675,38.231748,0,4.5509996,123,0,-0.13877869,9.42532349,2.79241943,0.02886092,715.75,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:44 EST 2018,17:44.7,-85.63815876,38.23174864,0,4.5509996,123,0,-0.49531555,9.20040894,3.27816772,0.03076824,713.5,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:45 EST 2018,17:45.7,-85.63816034,38.23175003,0,4.5509996,123,0,-0.21774292,9.27937317,3.08912659,0.03010148,716.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:46 EST 2018,17:46.7,-85.63816145,38.23175123,0,4.5509996,123,0,-0.46659851,9.22193909,3.58683777,0.03090978,726.75,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:47 EST 2018,17:47.7,-85.63816278,38.23175193,0,4.5509996,123,0,-0.5120697,9.24586487,3.68255615,0.03052391,710.75,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:48 EST 2018,17:48.7,-85.63816468,38.23175349,0,4.5509996,123,0,-0.10768127,9.35115051,2.99102783,0.03035598,709.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:49 EST 2018,17:49.7,-85.63816687,38.23175524,0,4.5509996,123,0,-0.20100403,9.159729,3.09152222,0.02938818,712.75,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:50 EST 2018,17:50.7,-85.63816892,38.23175688,0,4.5509996,123,0,-0.10289001,9.40858459,2.90249634,0.02776614,715,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:51 EST 2018,17:51.7,-85.63816983,38.23175868,0,4.5509996,123,0,-0.35653687,9.51147461,2.97189331,0.03179566,712,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:52 EST 2018,17:52.7,-85.63817045,38.23176021,0,4.5509996,123,0,-0.6053772,9.65504456,2.77568054,0.02972088,713,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:53 EST 2018,17:53.7,-85.63817088,38.2317611,0,4.5509996,123,0,-0.50010681,9.53779602,2.77806091,0.02993006,705.75,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:54 EST 2018,17:54.7,-85.63817106,38.23176152,0,4.5509996,123,0,-0.44984436,9.60240173,2.84985352,0.03070835,718.75,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:55 EST 2018,17:55.7,-85.63817123,38.23176182,0,4.5509996,123,0,-0.32302856,9.59043884,2.72064209,0.02862611,713.5,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:56 EST 2018,17:56.7,-85.6381713,38.23176198,0,4.5509996,123,0,-0.6053772,9.71725464,2.7086792,0.04915923,713.75,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:57 EST 2018,17:57.7,-85.63817136,38.23176207,0,4.5509996,123,0,-0.08375549,9.44926453,2.62252808,0.03015891,715.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:58 EST 2018,17:58.7,-85.63817139,38.23176212,0,4.5509996,123,0,-0.29193115,9.32962036,2.84985352,0.02872193,720.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:17:59 EST 2018,17:59.7,-85.63817141,38.23176215,0,4.5509996,123,0,-0.65084839,9.23629761,3.51026917,0.03184322,710.5,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:18:00 EST 2018,18:00.7,-85.63817142,38.23176216,0,4.5509996,123,0,-0.26560974,9.34875488,2.94078064,0.01838595,727,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:18:01 EST 2018,18:01.7,-85.63817144,38.23176216,0,4.5509996,123,0,-0.33978271,9.54257202,2.87857056,0.02879407,726.5,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:18:02 EST 2018,18:02.7,-85.63817146,38.23176215,0,4.5509996,123,0,-0.29193115,9.52104187,2.75892639,0.02844088,722.5,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:18:03 EST 2018,18:03.7,-85.63817147,38.23176213,0,4.5509996,123,0,-0.29193115,9.35594177,2.80917358,0.02825657,720,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:18:04 EST 2018,18:04.7,-85.6381715,38.23176212,0,4.5509996,123,0,-0.22732544,9.43968201,2.74456787,0.02136546,719.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:18:05 EST 2018,18:05.7,-85.63817152,38.2317621,0,4.5509996,123,0,-0.25363159,9.25065613,2.7900238,0.02895424,717.75,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:18:06 EST 2018,18:06.7,-85.63817153,38.23176207,0,4.5509996,123,0,-0.50727844,9.24586487,3.15612793,0.0286703,710.75,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:18:07 EST 2018,18:07.7,-85.63817153,38.23176205,0,4.5509996,123,0,-0.21296692,9.25782776,3.26860046,0.0302521,717,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:18:08 EST 2018,18:08.7,-85.63817152,38.23176203,0,4.5509996,123,0,-0.50010681,9.35832214,3.34277344,0.03327078,715.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:18:09 EST 2018,18:09.7,-85.63817151,38.23176201,0,4.5509996,123,0,-0.39242554,9.33439636,3.59162903,0.02838921,714.75,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:18:10 EST 2018,18:10.7,-85.63817152,38.23176199,0,4.5509996,123,0,-0.28953552,9.34158325,2.79241943,0.02902405,714.75,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:18:11 EST 2018,18:11.7,-85.63817152,38.23176197,0,4.5509996,123,0,-0.2368927,9.44926453,3.110672,0.03097086,709.75,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:18:12 EST 2018,18:12.7,-85.63817152,38.23176197,0,4.5509996,123,0,-0.46659851,9.55215454,2.84985352,0.03624052,717.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:18:13 EST 2018,18:13.7,-85.63817151,38.23176196,0,4.5509996,123,0,-0.14117432,9.54736328,2.98623657,0.02947574,706.75,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:18:14 EST 2018,18:14.7,-85.63817153,38.23176195,0,4.5509996,123,0,-0.54556274,9.42771912,3.06520081,0.03045607,703,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:18:15 EST 2018,18:15.7,-85.63817155,38.23176195,0,4.5509996,123,0,-0.11485291,9.43490601,2.6368866,0.02731031,725,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:18:16 EST 2018,18:16.7,-85.63817157,38.23176194,0,4.5509996,123,0,-0.27757263,9.52104187,2.76609802,0.03007013,708.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:18:17 EST 2018,18:17.7,-85.63817159,38.23176192,0,4.5509996,123,0,-0.35414124,9.20040894,3.29492188,0.0295494,709.5,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:18:18 EST 2018,18:18.7,-85.63817159,38.2317619,0,4.5509996,123,0,-0.65084839,9.36790466,3.30448914,0.02764044,715.5,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:18:19 EST 2018,18:19.7,-85.63817159,38.23176187,0,4.5509996,123,0,-0.4737854,9.29371643,3.51266479,0.02995059,724.5,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:18:20 EST 2018,18:20.7,-85.63817159,38.23176184,0,4.5509996,123,0,-0.19142151,9.19561768,3.37388611,0.01766396,709.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:18:21 EST 2018,18:21.7,-85.63817158,38.23176182,0,4.5509996,123,0,-0.32542419,9.44207764,3.110672,0.0315765,709.5,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:18:22 EST 2018,18:22.7,-85.63817157,38.2317618,0,4.5509996,123,0,-0.07177734,9.29371643,3.06520081,0.03197168,709.75,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:18:23 EST 2018,18:23.7,-85.63817155,38.23176178,0,4.5509996,123,0,-0.06221008,9.42294312,2.96231079,0.03143425,726,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:18:24 EST 2018,18:24.7,-85.63817153,38.23176177,0,4.5509996,123,0,-0.56231689,9.54975891,2.84745789,0.03644007,715.75,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:18:25 EST 2018,18:25.7,-85.63817151,38.23176175,0,4.5509996,123,0,-0.37567139,9.66461182,2.5100708,0.02946456,715.5,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:18:26 EST 2018,18:26.7,-85.6381715,38.23176174,0,4.5509996,123,0,-0.72502136,9.6502533,2.90010071,0.0302615,722.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:18:27 EST 2018,18:27.7,-85.63817149,38.23176174,0,4.5509996,123,0,-0.68196106,9.62153625,2.81634521,0.03054939,716.75,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:18:28 EST 2018,18:28.7,-85.63817148,38.23176174,0,4.5509996,123,0,-0.19381714,9.47558594,2.53639221,0.01911157,712.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:18:29 EST 2018,18:29.7,-85.63817147,38.23176175,0,4.5509996,123,0,-0.20100403,9.35115051,2.93598938,0.02967759,713.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:18:30 EST 2018,18:30.7,-85.63817147,38.23176175,0,4.5509996,123,0,-0.279953,9.47796631,2.68713379,0.02879863,716.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:18:31 EST 2018,18:31.7,-85.63817148,38.23176176,0,4.5509996,123,0,-0.10049438,9.45404053,2.60816956,0.02778592,721.75,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:18:32 EST 2018,18:32.7,-85.63817149,38.23176177,0,4.5509996,123,0,-0.68913269,9.36790466,3.32841492,0.03484958,710.75,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:18:33 EST 2018,18:33.7,-85.63817152,38.23176178,0,4.5509996,123,0,-0.59103394,9.36550903,2.69671631,0.02994039,722.75,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:18:34 EST 2018,18:34.7,-85.63817154,38.23176178,0,4.5509996,123,0,-0.3637085,9.43251038,2.94317627,0.02847136,725,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:18:35 EST 2018,18:35.7,-85.63817156,38.23176177,0,4.5509996,123,0,-0.63409424,9.37747192,3.44566345,0.0267388,716.5,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:18:36 EST 2018,18:36.7,-85.63817158,38.23176177,0,4.5509996,123,0,-0.16749573,9.19801331,3.21116638,0.01225936,719.75,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:18:37 EST 2018,18:37.7,-85.6381716,38.23176176,0,4.5509996,123,0,-0.12921143,9.27458191,3.26620483,0.02894351,719.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:18:38 EST 2018,18:38.7,-85.63817161,38.23176175,0,4.5509996,123,0,-0.52880859,9.31286621,3.60598755,0.03072868,728.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:18:39 EST 2018,18:39.7,-85.63817162,38.23176174,0,4.5509996,123,0,-1.14376831,10.09532166,1.75872803,0.04706023,1224.5,0.62137121,1970.64167166676,#N/A,#N/A,#N/A,,
Thu Jan 11 19:18:40 EST 2018,18:40.7,-85.63817161,38.23176173,0,4.5509996,123,0,-1.24188232,9.78665161,0.0382843,0.02462751,1432.25,4.97096968,288.122859763651,#N/A,#N/A,#N/A,,
Thu Jan 11 19:18:41 EST 2018,18:41.7,-85.63817654,38.23176959,1.38,4.5509996,123,325.9,-1.04804993,9.82014465,0.87098694,0.01898412,1830.75,8.07782555,226.638962263799,#N/A,#N/A,#N/A,,
Thu Jan 11 19:18:42 EST 2018,18:42.7,-85.63819353,38.2317899,3.33,4.5509996,122,325.9,-0.32542419,9.5234375,3.0269165,0.05245131,2408.25,11.18468189,215.316807727287,#N/A,#N/A,#N/A,,
Thu Jan 11 19:18:43 EST 2018,18:43.7,-85.63822197,38.23182303,4.97,4.5509996,122,326.9,-1.13897705,9.8368988,1.8711853,0.02401899,1647.25,11.80605221,139.52589491386,#N/A,#N/A,#N/A,,
Thu Jan 11 19:18:44 EST 2018,18:44.7,-85.63825988,38.23187363,5.26,4.5509996,122,328.6,0.01675415,10.15036011,0.75852966,0.05658168,1934,16.15565109,119.7104337811,#N/A,#N/A,#N/A,,
Thu Jan 11 19:18:45 EST 2018,18:45.7,-85.63829576,38.23192745,6.59,4.5509996,122,329.1,-0.90927124,10.1288147,1.72521973,0.03479894,2420.5,19.26250648,125.658620933531,#N/A,#N/A,#N/A,,
Thu Jan 11 19:18:46 EST 2018,18:46.7,-85.63834652,38.23199752,8.26,4.5509996,122,328.5,-1.02651978,9.50189209,1.24665833,0.01427011,2741,22.36936378,122.53365929212,#N/A,#N/A,#N/A,,
Thu Jan 11 19:18:47 EST 2018,18:47.7,-85.63840731,38.2320712,9.83,4.5509996,122,327.7,-0.76330566,9.9254303,3.04127502,0.00200063,1908.75,22.36936378,85.3287567215736,#N/A,#N/A,22.36936378,,
Thu Jan 11 19:18:48 EST 2018,18:48.7,-85.63846649,38.23214926,10.24,4.5509996,122,327.1,-0.50248718,8.79602051,0.85902405,-0.07864118,2009.75,23.61210442,85.1152427692,#N/A,#N/A,23.61210442,,
Thu Jan 11 19:18:49 EST 2018,18:49.7,-85.63853306,38.2322291,10.58,4.5509996,122,326.9,-0.550354,10.2388916,2.93121338,0.0415718,2208.5,26.09758949,84.6246738935888,#N/A,#N/A,26.09758949,,
Thu Jan 11 19:18:50 EST 2018,18:50.7,-85.6386042,38.23231961,11.68,4.5509996,122,327.1,0.26799011,9.69093323,3.01734924,0.03222383,2406,28.58307457,84.1756891515537,#N/A,#N/A,28.58307457,,
Thu Jan 11 19:18:51 EST 2018,18:51.7,-85.6386862,38.23241996,12.89,4.5509996,122,327,-0.78005981,9.14057922,0.62452698,0.00397413,2608,31.06855965,83.9433829369686,#N/A,#N/A,31.06855965,,
Thu Jan 11 19:18:52 EST 2018,18:52.7,-85.63877363,38.23252706,14,4.5509996,122,326.6,-0.275177,9.87757874,3.4671936,-0.01516825,2430.5,32.31130219,75.2213570876204,#N/A,#N/A,#N/A,,
Thu Jan 11 19:18:53 EST 2018,18:53.7,-85.63886868,38.23263757,14.64,4.5509996,122,326.5,-1.03608704,10.06181335,3.87876892,0.06394114,2045.75,32.31130219,63.3137590051427,#N/A,32.31130219,#N/A,,
Thu Jan 11 19:18:54 EST 2018,18:54.7,-85.63895837,38.23274577,14.71,4.5509996,122,326,-1.08155823,9.89431763,2.38565063,0.02385263,2133,34.17541504,62.4132873734955,#N/A,34.17541504,#N/A,,
Thu Jan 11 19:18:55 EST 2018,18:55.7,-85.63905825,38.23286222,15.26,4.5509996,122,326.2,-0.06460571,9.8416748,2.15115356,0.03997798,2233.75,35.41815948,63.067929920564,#N/A,35.41815948,#N/A,,
